TF_name,cell_line,TF_cell_line,odds_ratio,p_value,overlap_bp_NFR,overlap_bp_NDR,qvalues
ETV5,HepG2,ETV5_HepG2,0.180735983478457,1,2356,4960,1
ETV5,K562,ETV5_K562,0.169139996944047,1,826,6862,1
ETV6,HepG2,ETV6_HepG2,0.0917184835739298,1,367,1523,1
ETV6,K562,ETV6_K562,0.480637057101774,1,570,1667,1
FOS,K562,FOS_K562,0.169882917488255,1,425,3516,1
FOS,MCF-7,FOS_MCF-7,0.365613009049962,1,36753,7468,1
FOSL1,H1,FOSL1_H1,0.0296482186227984,1,24,60,1
FOSL1,HepG2,FOSL1_HepG2,0.211031601167057,1,2155,3886,1
FOSL1,K562,FOSL1_K562,0.484527397246485,1,8479,24576,1
FOSL2,HepG2,FOSL2_HepG2,0.395964125898584,1,11508,11055,1
FOSL2,MCF-7,FOSL2_MCF-7,0.204932617090412,1,12272,4450,1
FOXA1,HepG2,FOXA1_HepG2,1.94582128038412,0,18225,3567,0
FOXA1,K562,FOXA1_K562,1.1132766966189,0.208902963697359,118,149,1
FOXA1,MCF-7,FOXA1_MCF-7,1.70067135863784,2.87245050197935e-82,26406,1155,5.94143709093623e-81
FOXA2,HepG2,FOXA2_HepG2,1.72104003899983,1.70659825766447e-236,18082,4001,7.45214572513485e-235
FOXA3,HepG2,FOXA3_HepG2,1.65127496215633,8.5857475236433e-118,10209,2354,2.81183231399318e-116
FOXA3,K562,FOXA3_K562,1.28547565449289,2.62862981054404e-10,1186,1297,2.34784435350865e-09
FOXK1,HepG2,FOXK1_HepG2,1.27587534890995,1.41191081838377e-13,3767,1124,1.54133597673562e-12
FOXK2,HepG2,FOXK2_HepG2,0.969831485513917,0.750843805754554,1605,630,1
FOXK2,K562,FOXK2_K562,0.91714933347269,0.998477013227696,1911,2929,1
FOXK2,MCF-7,FOXK2_MCF-7,0.148746035616055,0.999999999752587,40,20,1
FOXO4,K562,FOXO4_K562,1.40574666149749,0.194995781199092,18,18,1
FOXP1,HepG2,FOXP1_HepG2,1.80111005327696,9.57572871858885e-116,7654,1618,2.89481645108109e-114
GABPA,H1,GABPA_H1,0.0971286155588261,1,784,598,1
GABPA,HepG2,GABPA_HepG2,0.432729726812423,1,8086,7110,1
GABPA,K562,GABPA_K562,0.49277683725487,1,5681,16196,1
GABPA,MCF-7,GABPA_MCF-7,0.104245431406263,1,3868,2758,1
GATA1,K562,GATA1_K562,4.11668306143746,5.21296360183622e-220,1669,570,2.04869469552163e-218
GATA2,HepG2,GATA2_HepG2,1.76590258619975,1.38777169887389e-56,3887,838,2.37127946807582e-55
GATA2,K562,GATA2_K562,3.34296968866599,0,5598,2355,0
GATA3,MCF-7,GATA3_MCF-7,0.969909348613959,0.764691616825581,7290,559,1
GATA4,HepG2,GATA4_HepG2,1.89149026659601,5.03415253329223e-26,1421,286,6.18256857994952e-25
GFI1,HepG2,GFI1_HepG2,1.2504799379641,5.1962098604547e-13,4211,1282,5.51921750042891e-12
GMEB2,HepG2,GMEB2_HepG2,0.0861059370959511,1,19,84,1
HES1,K562,HES1_K562,0.28721731351769,1,283,1385,1
HES1,MCF-7,HES1_MCF-7,0.0956814886514763,1,220,171,1
HEY1,K562,HEY1_K562,0.712771441940381,0.962128211760888,36,71,1
HINFP,HepG2,HINFP_HepG2,0.0815692203798464,1,815,3802,1
HINFP,K562,HINFP_K562,0.146397379109456,1,143,1373,1
HLF,HepG2,HLF_HepG2,1.14106560228546,2.78384476833079e-17,15798,5271,3.12585998272572e-16
HMBOX1,K562,HMBOX1_K562,1.29378552722897,2.28051876562584e-08,878,954,1.79248774978191e-07
HNF1A,HepG2,HNF1A_HepG2,2.69289442918046,0,11979,1694,0
HNF1B,HepG2,HNF1B_HepG2,1.9787958759161,2.47771204822101e-88,4553,876,5.72788726441681e-87
HNF4A,HepG2,HNF4A_HepG2,3.11993029792799,0,25681,3136,0
HNF4G,HepG2,HNF4G_HepG2,2.69830337964689,0,13795,1947,0
HOXA5,HepG2,HOXA5_HepG2,0.611625425103389,0.999998555166559,241,150,1
HSF1,MCF-7,HSF1_MCF-7,0.192602113623103,1,404,156,1
HSF2,HepG2,HSF2_HepG2,0.987342905922836,0.638153755594892,2438,940,1
IKZF1,HepG2,IKZF1_HepG2,3.04546730584683,6.0132392486475e-05,88,11,0.000414597021880433
IKZF1,K562,IKZF1_K562,1.1088449585469,8.1121571766954e-13,8422,10678,8.38967834326656e-12
IRF1,HepG2,IRF1_HepG2,0.482942896445131,1,1086,856,1
IRF1,K562,IRF1_K562,1.07065980514708,1.64109106870425e-05,6568,8624,0.000119434961111254
IRF2,HepG2,IRF2_HepG2,0.442188342035532,1,2270,1954,1
IRF2,K562,IRF2_K562,0.533278677246599,1,854,2251,1
IRF5,HepG2,IRF5_HepG2,0.333088772650635,1,273,312,1
IRF9,K562,IRF9_K562,1.47975731274823,1.32445757721741e-09,480,456,1.10747197414137e-08
ISL2,HepG2,ISL2_HepG2,1.18121825165704,0.0123086061139084,754,243,0.0721982418323284
ISX,HepG2,ISX_HepG2,0.63447005851673,0.961767898793735,35,21,1
JUN,H1,JUN_H1,0.241839710630339,1,744,228,1
JUN,HepG2,JUN_HepG2,0.620599844036253,1,4319,2649,1
JUN,K562,JUN_K562,0.476459313149828,1,1358,4006,1
